"","logFC","logCPM","F","PValue","FDR","significant"
"ENSG00000137267",2.03578730935334,7.26311362009354,113.941254407609,7.4735718279224e-09,5.85966687715123e-07,TRUE
"ENSG00000141447",1.70899929406908,7.86314584936236,113.218169380949,7.82823451211612e-09,6.08605394367066e-07,TRUE
"ENSG00000150907",-2.26033010280501,5.50122200141074,113.258583889249,7.82922827278139e-09,6.08605394367066e-07,TRUE
"ENSG00000104722",2.03395983870777,6.93287637175537,112.624720898518,8.1361584994774e-09,6.29773289810612e-07,TRUE
"ENSG00000154478",4.49143925821837,5.28620335410765,113.05603670155,8.17494745875375e-09,6.30094467265808e-07,TRUE
"ENSG00000157423",-2.18800385808577,6.39472117905795,112.281531562281,8.3231679711793e-09,6.38811921501061e-07,TRUE
"ENSG00000163590",1.44579759078823,7.63697821102914,112.12053622206,8.40499523019676e-09,6.42381778307895e-07,TRUE
"ENSG00000165899",3.31783133180746,4.79620123727086,112.583238893343,8.47858270370039e-09,6.4529464175862e-07,TRUE
"ENSG00000132294",1.62179786257777,7.89060304013167,111.83143200723,8.56459621772151e-09,6.49125021668143e-07,TRUE
"ENSG00000105419",3.57554560680862,4.58291424691819,111.910404028307,8.87419698911548e-09,6.69799349510417e-07,TRUE
"ENSG00000185352",2.19668671617268,7.61246326846884,111.086601143331,8.99271560524106e-09,6.73777300294966e-07,TRUE
"ENSG00000149269",2.03940050131622,8.12328154454728,111.071510604971,9.00098317601301e-09,6.73777300294966e-07,TRUE
"ENSG00000179915",1.22977213864985,9.51927120006562,110.785870558634,9.17065934454741e-09,6.83665137202121e-07,TRUE
"ENSG00000180044",5.08191546818031,3.61513874559327,87.8493741682544,9.43035970617188e-09,7.00156094103129e-07,TRUE
"ENSG00000172260",1.28263659277485,8.72494714603027,110.037205514122,9.63468557403765e-09,7.12418417039613e-07,TRUE
"ENSG00000116667",1.45995216272231,7.52225919360886,109.932670745923,9.702555829151e-09,7.13536043938723e-07,TRUE
"ENSG00000002746",1.94666177854736,6.63728553218627,109.897177584469,9.72825392505791e-09,7.13536043938723e-07,TRUE
"ENSG00000175497",2.14316570732148,7.05996928521763,109.497147326827,9.98851063667489e-09,7.29682764984403e-07,TRUE
"ENSG00000132640",2.17146643906644,7.5675603638867,109.284602351051,1.01292579216843e-08,7.37004806381747e-07,TRUE
"ENSG00000121905",-1.8076771095372,6.86048347757844,108.3464071763,1.07858943190628e-08,7.81263510693907e-07,TRUE
"ENSG00000055813",2.38614549495605,5.54841898246389,108.326676593301,1.08234417094483e-08,7.81263510693907e-07,TRUE
"ENSG00000091664",8.54127901040575,4.29839597380278,129.872747138804,1.15117663450549e-08,8.27664149472521e-07,TRUE
"ENSG00000241743",-2.01780056825173,6.78688522730459,106.719684971346,1.2038111479066e-08,8.62099400803981e-07,TRUE
"ENSG00000133318",1.26147593571376,9.66113483398151,106.599380168578,1.21320235717305e-08,8.65417681450106e-07,TRUE
"ENSG00000174469",1.54642136884735,8.34926175913683,106.506329964347,1.22096753640837e-08,8.67554667471413e-07,TRUE
"ENSG00000188596",-2.16450966717962,5.715473299089,106.376808895118,1.23386099745462e-08,8.73304729326829e-07,TRUE
"ENSG00000040731",2.06704941060487,5.85577187092228,106.265944384444,1.2424832201572e-08,8.7599882847517e-07,TRUE
"ENSG00000130203",-1.4345563214656,7.63506805236725,106.110376793413,1.25441071273576e-08,8.80993469678127e-07,TRUE
"ENSG00000143195",1.89872684879972,6.28924722450432,105.850270187796,1.27753045128093e-08,8.93779958030776e-07,TRUE
"ENSG00000171476",2.74700578896596,5.83060223303728,105.561185593113,1.30551745196416e-08,9.08207808673832e-07,TRUE
"ENSG00000249436",6.1862906344225,3.87675270874621,89.6198442525318,1.30813878984356e-08,9.08207808673832e-07,TRUE
"ENSG00000101974",-2.2822856228821,5.45593136722974,105.420112418433,1.31892417281401e-08,9.10126262218674e-07,TRUE
"ENSG00000198785",3.98539156318256,4.30572389244447,104.089486558809,1.32090892372584e-08,9.10126262218674e-07,TRUE
"ENSG00000153820",2.01753001347265,5.72643083495856,105.148185847598,1.34152102144301e-08,9.20840278492392e-07,TRUE
"ENSG00000131773",1.95405135873375,6.51943736358211,104.748980865731,1.37778623760181e-08,9.42177882029209e-07,TRUE
"ENSG00000139117",2.54296984431325,5.0775513891735,104.738314394603,1.38773173329038e-08,9.43329000603869e-07,TRUE
"ENSG00000137942",-2.01484395482689,7.16520509845052,104.619636926421,1.38984151820691e-08,9.43329000603869e-07,TRUE
"ENSG00000139970",1.35926118683538,8.91444997206175,104.411599778078,1.40965994272256e-08,9.53223582086371e-07,TRUE
"ENSG00000101638",2.41719159166068,6.07757827808729,104.312857137482,1.42102922920112e-08,9.57352654784011e-07,TRUE
"ENSG00000139767",2.38619181430669,5.34458337044718,104.228912618636,1.43236010586945e-08,9.61425473275475e-07,TRUE
"ENSG00000229425",4.41119627956117,4.67786501901716,102.6705615317,1.45849776526107e-08,9.75370380518342e-07,TRUE
"ENSG00000174482",2.55087571242832,5.87157589474962,103.545165937612,1.49979544962437e-08,9.96044038208049e-07,TRUE
"ENSG00000198216",-1.29442784591589,8.96721990317527,103.514145846322,1.50036320213857e-08,9.96044038208049e-07,TRUE
"ENSG00000114279",1.31278147455658,8.27878727883389,103.031218378134,1.55193713972078e-08,1.02653587532803e-06,TRUE
"ENSG00000175471",-1.34921809451463,8.20597656093285,102.75971743845,1.58174710898327e-08,1.04246304030455e-06,TRUE
"ENSG00000106829",-1.67677664988801,6.80363781419522,102.175985277857,1.64847473278685e-08,1.08251824510444e-06,TRUE
"ENSG00000151892",-1.97377200086077,6.03346126712348,101.987126434693,1.67167853157355e-08,1.0873721295649e-06,TRUE
"ENSG00000118733",1.63512533942641,6.76663495334943,101.960635948725,1.67367654136971e-08,1.0873721295649e-06,TRUE
"ENSG00000145335",1.40942037675814,8.01131555470851,101.894435935469,1.68119423326036e-08,1.0873721295649e-06,TRUE
"ENSG00000111907",-1.82753486081228,6.08215665625179,101.89485390543,1.68232890380807e-08,1.0873721295649e-06,TRUE
"ENSG00000131378",3.27290390329155,4.71839541172834,102.39220772553,1.68575558294283e-08,1.0873721295649e-06,TRUE
"ENSG00000173852",2.07646992502206,6.56064636423224,101.634009597208,1.7131882729256e-08,1.10092042086431e-06,TRUE
"ENSG00000277701",-2.05269840001295,5.80356278408416,101.599412662308,1.71886420849623e-08,1.10092042086431e-06,TRUE
"ENSG00000105409",1.53206323605678,8.04798410646233,101.529144690845,1.72525494453452e-08,1.10113640144151e-06,TRUE
"ENSG00000152503",2.72209045578761,5.33688895835005,101.378145498025,1.75322664488916e-08,1.11507666680188e-06,TRUE
"ENSG00000134986",2.38153723370306,5.66306594376782,101.209244636783,1.7682780533252e-08,1.12073093344897e-06,TRUE
"ENSG00000183090",4.44840895779162,4.72067275563756,99.3498171091156,1.85248749758979e-08,1.16554075542475e-06,TRUE
"ENSG00000146469",4.98091156494816,4.3230793801053,91.1348929212135,1.85401669691219e-08,1.16554075542475e-06,TRUE
"ENSG00000184564",-5.11376595596519,4.09684484337564,85.4075837421804,1.85820131431103e-08,1.16554075542475e-06,TRUE
"ENSG00000260228",4.44990152216529,4.14669711532061,94.6324016958228,1.86682849918778e-08,1.16692819244762e-06,TRUE
"ENSG00000203685",2.08263199162067,6.33472406824091,100.062243927733,1.91677220294403e-08,1.19404405382027e-06,TRUE
"ENSG00000186960",-2.48679476173427,6.11898402441955,99.9134174559555,1.93881902375298e-08,1.20365590587258e-06,TRUE
"ENSG00000082397",1.49902192873647,8.05365555409082,99.6234636811625,1.97714727878759e-08,1.22263025052693e-06,TRUE
"ENSG00000156463",-4.42225829759833,4.70135223133979,97.7737974326992,1.98282531009041e-08,1.22263025052693e-06,TRUE
"ENSG00000155966",2.57495400386285,5.24458667859284,99.464439584771,2.00995870131433e-08,1.2351739451658e-06,TRUE
"ENSG00000121769",1.77264992324715,5.83060333095581,99.0751449411313,2.05878151983568e-08,1.26091703184549e-06,TRUE
"ENSG00000163032",3.3602860147652,9.87635808981747,98.8938226864989,2.08428159168643e-08,1.27225107895222e-06,TRUE
"ENSG00000148660",1.60876178173841,7.12222074151718,98.4765798070463,2.14875677923824e-08,1.30722026134928e-06,TRUE
"ENSG00000018236",1.2089621953352,9.5395323775069,98.1189747218984,2.20514657913069e-08,1.33705387581291e-06,TRUE
"ENSG00000164983",1.84047507906702,6.44821898866377,97.990794672805,2.22686399718728e-08,1.34137993922612e-06,TRUE
"ENSG00000205279",4.90240778884024,3.9154294617568,84.3145474237242,2.22702991559257e-08,1.34137993922612e-06,TRUE
"ENSG00000011083",4.76708464471303,3.79665808239012,84.219208523845,2.25509750529423e-08,1.35380275977895e-06,TRUE
"ENSG00000152894",1.93376823934001,7.12956606331606,97.5092176566632,2.30637907767288e-08,1.38003405996282e-06,TRUE
"ENSG00000276644",-2.2972834093803,5.6678213910274,97.3880653753604,2.33128244024167e-08,1.38729873682736e-06,TRUE
"ENSG00000158079",-1.79031880893377,6.05706782274512,97.3557514385115,2.33377357597127e-08,1.38729873682736e-06,TRUE
"ENSG00000165973",2.54014250962184,5.15097898604793,97.3316681115025,2.34950424766106e-08,1.39007029570885e-06,TRUE
"ENSG00000181722",-1.44604658029018,8.87940291598868,97.230234676588,2.35371990697265e-08,1.39007029570885e-06,TRUE
"ENSG00000163673",-2.52501334389261,5.0171175522842,96.3754110095236,2.53090657186835e-08,1.48987671657881e-06,TRUE
"ENSG00000070882",2.03548901014229,5.39716928104096,96.1405706408031,2.55624223840347e-08,1.49993697795352e-06,TRUE
"ENSG00000076864",-1.72117816908351,7.52959218698826,96.0312391927112,2.57244167389375e-08,1.50458887614557e-06,TRUE
"ENSG00000196549",-4.23330521571577,5.36312720026899,96.4095428939992,2.58452100728405e-08,1.50680888213131e-06,TRUE
"ENSG00000258947",1.60157416997115,6.37574080161455,95.8936453247591,2.59964669800612e-08,1.51078509382528e-06,TRUE
"ENSG00000182870",4.62784306331227,4.01426458955816,86.8580774424912,2.66958918905251e-08,1.54649131684284e-06,TRUE
"ENSG00000204442",2.34900406311306,5.51448893673652,95.4852264725609,2.68526199782783e-08,1.55063224572978e-06,TRUE
"ENSG00000145675",1.35696057664876,9.06475576724431,94.9628547832882,2.78610276963755e-08,1.60377244872491e-06,TRUE
"ENSG00000141433",5.43942084413707,3.92209067087675,76.8324774732096,2.79571446303237e-08,1.60422858304602e-06,TRUE
"ENSG00000085832",1.27789703957159,8.66391605870066,94.8231487442466,2.81553336113983e-08,1.61052049808596e-06,TRUE
"ENSG00000155097",1.34126792809394,8.2841915776413,94.4841635404483,2.88850414530747e-08,1.64708120386028e-06,TRUE
"ENSG00000111249",4.10901603174928,4.56562955286873,93.8540561357795,2.93003515975662e-08,1.66554186112415e-06,TRUE
"ENSG00000171408",-1.66084155863434,7.00848745081292,94.1717207077105,2.95804248717223e-08,1.67622407606426e-06,TRUE
"ENSG00000147202",-1.78610233315434,6.56728091274707,94.1158934495955,2.97107876773833e-08,1.67838269519131e-06,TRUE
"ENSG00000162817",1.55313676416141,7.02012483448613,94.0095238876686,2.99449562851271e-08,1.68564424383363e-06,TRUE
"ENSG00000240771",2.08103055439853,5.40694451183626,93.9820632962866,3.00608334980119e-08,1.68564424383363e-06,TRUE
"ENSG00000146147",2.2129621562253,5.11723989116464,93.9796861729911,3.01173380564007e-08,1.68564424383363e-06,TRUE
"ENSG00000164506",1.26070210959479,8.00256215091635,93.799948933292,3.04209264076447e-08,1.69622447249399e-06,TRUE
"ENSG00000144285",1.59612807576235,8.41967049523014,93.7559813744395,3.05225587603296e-08,1.69622447249399e-06,TRUE
"ENSG00000216863",2.53044430989817,4.95042598210469,93.8363582824493,3.05861257272144e-08,1.69622447249399e-06,TRUE
"ENSG00000169439",-1.62530186726192,6.31626108653425,93.2031244877195,3.18483083146533e-08,1.760853277336e-06,TRUE
"ENSG00000011405",-1.37617109878044,8.31298154622815,92.7886161595268,3.28608142238666e-08,1.8074793127884e-06,TRUE
"ENSG00000141431",1.99021536961894,5.49623419664233,92.797086792578,3.28903602272106e-08,1.8074793127884e-06,TRUE
"ENSG00000197329",-1.9622027096508,6.13024576927197,92.676683741187,3.3168100525691e-08,1.81725225470578e-06,TRUE
"ENSG00000162188",1.77704816466456,5.89522021565814,92.1066934876779,3.46555981546397e-08,1.88973701770918e-06,TRUE
"ENSG00000162630",1.73054063283665,6.65099565913123,92.0843548291476,3.46988545307788e-08,1.88973701770918e-06,TRUE
"ENSG00000152784",3.86533265780753,3.84602889327011,88.5096710007273,3.55348605716998e-08,1.92948989193797e-06,TRUE
"ENSG00000183778",-4.36263579233292,4.65258812573002,90.0087166574292,3.60313130503562e-08,1.95024460339848e-06,TRUE
"ENSG00000197147",1.33477054161586,7.45092094378543,91.5586781510055,3.61315245379488e-08,1.95024460339848e-06,TRUE
"ENSG00000176225",-2.0077936323608,5.65275136135798,91.4266365842817,3.65539350637023e-08,1.96720733375368e-06,TRUE
"ENSG00000108924",1.26767047794191,7.94052869626411,91.2402836439829,3.70343154006776e-08,1.98718052253193e-06,TRUE
"ENSG00000179841",-1.38656818793255,8.39531492945903,91.1902531766171,3.71780521595038e-08,1.98902579053345e-06,TRUE
"ENSG00000163947",1.6589567228888,6.14023709144697,90.4534071058024,3.93987769970669e-08,2.10165323629515e-06,TRUE
"ENSG00000087152",1.51465799755343,6.30464298019888,90.3380905849413,3.97511763825888e-08,2.1142511649102e-06,TRUE
"ENSG00000166257",1.60535961584114,7.76705818556055,90.0939356102715,4.05079028284729e-08,2.14821793717178e-06,TRUE
"ENSG00000274588",-6.6044306239324,4.25339642036893,78.5475506700303,4.10075477184069e-08,2.16839329359832e-06,TRUE
"ENSG00000230778",-4.08841782599952,3.80741566211333,83.5740778836003,4.22664853015263e-08,2.22831101532783e-06,TRUE
"ENSG00000138311",1.46636650997351,7.62644927747428,89.5191318623246,4.23856850634101e-08,2.22831101532783e-06,TRUE
"ENSG00000163827",3.91895867837616,4.12407221515994,87.1881066794546,4.48969102545391e-08,2.34859722965078e-06,TRUE
"ENSG00000106683",2.26083495346143,5.0553029307947,88.8358017663593,4.49319316062931e-08,2.34859722965078e-06,TRUE
"ENSG00000092964",1.12477100880989,9.97082707485515,88.6612099829353,4.53690446161719e-08,2.36212344358583e-06,TRUE
"ENSG00000171132",1.39228221276838,7.0307236653095,88.6406913263347,4.54504235984079e-08,2.36212344358583e-06,TRUE
"ENSG00000119411",-3.5268872158425,4.20903149717088,87.9844950726484,4.64450366192543e-08,2.40693793761891e-06,TRUE
"ENSG00000141576",1.41908184004614,6.73666457153984,87.9997063875536,4.78437642057253e-08,2.47238088324472e-06,TRUE
"ENSG00000165434",1.40433649459176,8.59604932296673,87.7864298670673,4.86607043577225e-08,2.50747368914156e-06,TRUE
"ENSG00000160145",1.28719365824813,8.68652484033297,87.7214035665512,4.89145622025166e-08,2.51343470752479e-06,TRUE
"ENSG00000151577",-7.91729156369836,3.73672306506818,103.872641587987,4.96211011002689e-08,2.54255726482786e-06,TRUE
"ENSG00000050628",5.77789710909083,4.21700423271825,71.2800384463465,5.07755792563846e-08,2.59440389515066e-06,TRUE
"ENSG00000179456",1.55943153221862,7.73124039275959,86.9243471306708,5.21690916059438e-08,2.65813942944571e-06,TRUE
"ENSG00000159784",1.53880329043681,6.3036017219288,86.886046386882,5.23476833273971e-08,2.65978871431663e-06,TRUE
"ENSG00000070159",3.13789257934085,4.63497546335812,87.0598984486419,5.33324834255369e-08,2.6953406419821e-06,TRUE
"ENSG00000145451",2.23519063421039,6.42795402222406,86.6562026466852,5.33437400282328e-08,2.6953406419821e-06,TRUE
"ENSG00000006128",-2.74781721118952,5.64030599747809,86.6047111908041,5.37328067243636e-08,2.70334399321203e-06,TRUE
"ENSG00000188191",1.72664339957049,6.71200929452186,86.5478100228449,5.37993691887167e-08,2.70334399321203e-06,TRUE
"ENSG00000203668",1.5527961463889,6.65638252741596,86.364452320294,5.46077166191557e-08,2.73640321019956e-06,TRUE
"ENSG00000167654",1.31624984029107,7.16510262497131,86.0722585883962,5.59187431640114e-08,2.79440092899277e-06,TRUE
"ENSG00000064692",-2.93794428986473,4.67907230142627,85.6092248576263,5.9687926474115e-08,2.9745846097648e-06,TRUE
"ENSG00000134602",-3.15530755581818,4.22727000897413,85.4776572000938,5.99189291145789e-08,2.97793803441035e-06,TRUE
"ENSG00000126214",1.29525510408325,8.61585347056043,85.1641774095915,6.02401250871486e-08,2.9857435295238e-06,TRUE
"ENSG00000183837",1.87859627770716,5.34741185064212,84.9796159104605,6.12639039270851e-08,3.02823481639586e-06,TRUE
"ENSG00000157557",1.63257869029501,6.36792313874422,84.3846100348779,6.42787454782913e-08,3.16864601693799e-06,TRUE
"ENSG00000198797",1.66946452209542,5.8954411074655,84.1961672340126,6.53139190494207e-08,3.21097347975395e-06,TRUE
"ENSG00000135333",-1.41888177083839,7.03350952736194,84.1406186760463,6.55847934280591e-08,3.21559944058328e-06,TRUE
"ENSG00000172292",1.30727355814026,7.51567937456433,84.0236235784558,6.62211592633972e-08,3.23807227688493e-06,TRUE
"ENSG00000131711",1.52422581470357,11.4823993598572,83.8914142226249,6.69503797078015e-08,3.26495283347161e-06,TRUE
"ENSG00000139190",2.90228229679827,5.305908561986,83.8622403563465,6.75776961069407e-08,3.28673340156484e-06,TRUE
"ENSG00000174453",4.55184745005676,3.94698921262268,76.4393688178522,6.89218430722447e-08,3.34316886795768e-06,TRUE
"ENSG00000176871",1.32942313755359,7.16480511118683,82.7323754040257,7.38072273836405e-08,3.57062092050112e-06,TRUE
"ENSG00000136720",2.00218325022492,5.54717302936582,82.5335788394576,7.51524871773421e-08,3.62605767043993e-06,TRUE
"ENSG00000178235",2.10851632351488,5.79522085336335,82.4729194054814,7.55180484440116e-08,3.62677494341739e-06,TRUE
"ENSG00000067057",1.54600481897711,6.611584102038,82.4439735849514,7.56405634262208e-08,3.62677494341739e-06,TRUE
"ENSG00000166780",1.46285761460359,6.60059662669694,82.4243846335479,7.57655018415948e-08,3.62677494341739e-06,TRUE
"ENSG00000110427",1.44082207001388,8.4154039677853,82.2983210673113,7.65646944773282e-08,3.65490603301406e-06,TRUE
"ENSG00000148600",-2.97312537270089,5.23662041789873,82.4043525039837,7.67550359874311e-08,3.65490603301406e-06,TRUE
"ENSG00000100285",2.02569797413295,5.83978485577035,81.8148803211787,7.98525226285428e-08,3.79245515357998e-06,TRUE
"ENSG00000137642",1.05277542321208,9.21756654884106,81.763529294408,8.01273007802235e-08,3.79245515357998e-06,TRUE
"ENSG00000139174",2.23743888890811,5.17672366763016,81.7790692809807,8.02691167745075e-08,3.79245515357998e-06,TRUE
"ENSG00000130208",-2.70513457379022,4.3474101770175,81.9448686016861,8.13177592756013e-08,3.83204673892018e-06,TRUE
"ENSG00000104447",-1.28586893758775,7.50605739285284,81.4554713015202,8.22719314171474e-08,3.866993365576e-06,TRUE
"ENSG00000112137",-1.56486042499062,9.08986135615908,81.2793743628092,8.35167100274918e-08,3.9153839056703e-06,TRUE
"ENSG00000149091",1.63010852513655,6.70704592182529,81.0710134829897,8.50446121848792e-08,3.97676477029037e-06,TRUE
